age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary
21~55, Private,153718~303296,*,9~10,*,*,*,*,*,0~4386,0,25~45,*, >50k
21~55, Private,153718~303296,*,9~10,*,*,*,*,*,0~4386,0,25~45,*, <=50k
21~55, Private,153718~303296,*,9~10,*,*,*,*,*,0~4386,0,25~45,*, <=50k
26~46,*,34987~193945,*,10~13,*,*,*, White,*,0,0,33~54, United-States, <=50k
26~46,*,34987~193945,*,10~13,*,*,*, White,*,0,0,33~54, United-States, <=50k
26~46,*,34987~193945,*,10~13,*,*,*, White,*,0,0,33~54, United-States, >50k
26~46,*,34987~193945,*,10~13,*,*,*, White,*,0,0,33~54, United-States, >50k
26~46,*,34987~193945,*,10~13,*,*,*, White,*,0,0,33~54, United-States, <=50k
19~36,*,142897~860348,*,10~14,*,*,*,*,*,0~7298,0,15~40,*, >50k
19~36,*,142897~860348,*,10~14,*,*,*,*,*,0~7298,0,15~40,*, <=50k
19~36,*,142897~860348,*,10~14,*,*,*,*,*,0~7298,0,15~40,*, >50k
19~36,*,142897~860348,*,10~14,*,*,*,*,*,0~7298,0,15~40,*, <=50k
19~36,*,142897~860348,*,10~14,*,*,*,*,*,0~7298,0,15~40,*, <=50k
22~77,*,138714~423158,*,3~10,*,*,*, White,*,0,0,24~40,*, <=50k
22~77,*,138714~423158,*,3~10,*,*,*, White,*,0,0,24~40,*, <=50k
22~77,*,138714~423158,*,3~10,*,*,*, White,*,0,0,24~40,*, <=50k
22~77,*,138714~423158,*,3~10,*,*,*, White,*,0,0,24~40,*, <=50k
22~77,*,138714~423158,*,3~10,*,*,*, White,*,0,0,24~40,*, <=50k
29~76,*,50356~200381,*,7~14,*,*,*, White,*,0,0~1485,10~50, United-States, <=50k
29~76,*,50356~200381,*,7~14,*,*,*, White,*,0,0~1485,10~50, United-States, <=50k
29~76,*,50356~200381,*,7~14,*,*,*, White,*,0,0~1485,10~50, United-States, <=50k
29~76,*,50356~200381,*,7~14,*,*,*, White,*,0,0~1485,10~50, United-States, <=50k
29~76,*,50356~200381,*,7~14,*,*,*, White,*,0,0~1485,10~50, United-States, <=50k
23~66,*,127921~321171,*,9~11,*,*,*,*,*,0~2050,0~1887,15~55, United-States, <=50k
23~66,*,127921~321171,*,9~11,*,*,*,*,*,0~2050,0~1887,15~55, United-States, >50k
23~66,*,127921~321171,*,9~11,*,*,*,*,*,0~2050,0~1887,15~55, United-States, <=50k
23~66,*,127921~321171,*,9~11,*,*,*,*,*,0~2050,0~1887,15~55, United-States, <=50k
23~66,*,127921~321171,*,9~11,*,*,*,*,*,0~2050,0~1887,15~55, United-States, <=50k
17~55,*,98545~270942,*,3~13,*,*,*, White, Male,0,0,40~48,*, <=50k
17~55,*,98545~270942,*,3~13,*,*,*, White, Male,0,0,40~48,*, <=50k
17~55,*,98545~270942,*,3~13,*,*,*, White, Male,0,0,40~48,*, <=50k
17~55,*,98545~270942,*,3~13,*,*,*, White, Male,0,0,40~48,*, <=50k
17~55,*,98545~270942,*,3~13,*,*,*, White, Male,0,0,40~48,*, <=50k
19~49, Private,71195~261192,*,9~14,*,*,*,*, Male,0,0,30~60,*, <=50k
19~49, Private,71195~261192,*,9~14,*,*,*,*, Male,0,0,30~60,*, <=50k
19~49, Private,71195~261192,*,9~14,*,*,*,*, Male,0,0,30~60,*, <=50k
19~49, Private,71195~261192,*,9~14,*,*,*,*, Male,0,0,30~60,*, <=50k
19~49, Private,71195~261192,*,9~14,*,*,*,*, Male,0,0,30~60,*, <=50k
22~43,*,85043~296478,*,9~13,*,*,*,*,*,0~7298,0,20~42, United-States, >50k
22~43,*,85043~296478,*,9~13,*,*,*,*,*,0~7298,0,20~42, United-States, >50k
22~43,*,85043~296478,*,9~13,*,*,*,*,*,0~7298,0,20~42, United-States, <=50k
22~43,*,85043~296478,*,9~13,*,*,*,*,*,0~7298,0,20~42, United-States, <=50k
22~43,*,85043~296478,*,9~13,*,*,*,*,*,0~7298,0,20~42, United-States, <=50k
30~67,*,36135~156464,*,7~13,*,*,*, White,*,0,0,8~40,*, <=50k
30~67,*,36135~156464,*,7~13,*,*,*, White,*,0,0,8~40,*, <=50k
30~67,*,36135~156464,*,7~13,*,*,*, White,*,0,0,8~40,*, <=50k
30~67,*,36135~156464,*,7~13,*,*,*, White,*,0,0,8~40,*, <=50k
30~67,*,36135~156464,*,7~13,*,*,*, White,*,0,0,8~40,*, >50k
26~59,*,95432~372020,*,7~13, Married-civ-spouse,*, Husband, White, Male,0,0,30~40, United-States, <=50k
26~59,*,95432~372020,*,7~13, Married-civ-spouse,*, Husband, White, Male,0,0,30~40, United-States, >50k
26~59,*,95432~372020,*,7~13, Married-civ-spouse,*, Husband, White, Male,0,0,30~40, United-States, <=50k
26~59,*,95432~372020,*,7~13, Married-civ-spouse,*, Husband, White, Male,0,0,30~40, United-States, >50k
26~59,*,95432~372020,*,7~13, Married-civ-spouse,*, Husband, White, Male,0,0,30~40, United-States, >50k
26~65,*,96129~348022,*,5~11,*,*,*,*,*,0,0,24~40,*, <=50k
26~65,*,96129~348022,*,5~11,*,*,*,*,*,0,0,24~40,*, >50k
26~65,*,96129~348022,*,5~11,*,*,*,*,*,0,0,24~40,*, <=50k
26~65,*,96129~348022,*,5~11,*,*,*,*,*,0,0,24~40,*, <=50k
26~65,*,96129~348022,*,5~11,*,*,*,*,*,0,0,24~40,*, <=50k
22~62, Private,92262~410439,*,9~14,*,*,*, White, Male,0,0~1564,40~55, United-States, >50k
22~62, Private,92262~410439,*,9~14,*,*,*, White, Male,0,0~1564,40~55, United-States, <=50k
22~62, Private,92262~410439,*,9~14,*,*,*, White, Male,0,0~1564,40~55, United-States, >50k
22~62, Private,92262~410439,*,9~14,*,*,*, White, Male,0,0~1564,40~55, United-States, <=50k
22~62, Private,92262~410439,*,9~14,*,*,*, White, Male,0,0~1564,40~55, United-States, <=50k
22~57,*,183081~481060,*,9~13,*,*,*, White,*,0,0,15~45, United-States, <=50k
22~57,*,183081~481060,*,9~13,*,*,*, White,*,0,0,15~45, United-States, <=50k
22~57,*,183081~481060,*,9~13,*,*,*, White,*,0,0,15~45, United-States, >50k
22~57,*,183081~481060,*,9~13,*,*,*, White,*,0,0,15~45, United-States, <=50k
22~57,*,183081~481060,*,9~13,*,*,*, White,*,0,0,15~45, United-States, <=50k
17~45,*,89821~350845,*,7~11,*,*,*,*,*,0,0,10~40, United-States, <=50k
17~45,*,89821~350845,*,7~11,*,*,*,*,*,0,0,10~40, United-States, >50k
17~45,*,89821~350845,*,7~11,*,*,*,*,*,0,0,10~40, United-States, <=50k
17~45,*,89821~350845,*,7~11,*,*,*,*,*,0,0,10~40, United-States, <=50k
17~45,*,89821~350845,*,7~11,*,*,*,*,*,0,0,10~40, United-States, <=50k
23~54,*,35633~267404,*,9~14,*,*,*, White,*,0,0,30~50, United-States, <=50k
23~54,*,35633~267404,*,9~14,*,*,*, White,*,0,0,30~50, United-States, <=50k
23~54,*,35633~267404,*,9~14,*,*,*, White,*,0,0,30~50, United-States, <=50k
23~54,*,35633~267404,*,9~14,*,*,*, White,*,0,0,30~50, United-States, <=50k
23~54,*,35633~267404,*,9~14,*,*,*, White,*,0,0,30~50, United-States, <=50k
23~46,*,108699~396099,*,3~10,*,*,*, White,*,0,0~2339,25~45, United-States, <=50k
23~46,*,108699~396099,*,3~10,*,*,*, White,*,0,0~2339,25~45, United-States, <=50k
23~46,*,108699~396099,*,3~10,*,*,*, White,*,0,0~2339,25~45, United-States, <=50k
23~46,*,108699~396099,*,3~10,*,*,*, White,*,0,0~2339,25~45, United-States, <=50k
23~46,*,108699~396099,*,3~10,*,*,*, White,*,0,0~2339,25~45, United-States, <=50k
19~44, Private,25429~232392,*,9~10,*,*,*, White,*,0,0~2415,6~40, United-States, <=50k
19~44, Private,25429~232392,*,9~10,*,*,*, White,*,0,0~2415,6~40, United-States, >50k
19~44, Private,25429~232392,*,9~10,*,*,*, White,*,0,0~2415,6~40, United-States, <=50k
19~44, Private,25429~232392,*,9~10,*,*,*, White,*,0,0~2415,6~40, United-States, <=50k
19~44, Private,25429~232392,*,9~10,*,*,*, White,*,0,0~2415,6~40, United-States, >50k
27~46,*,98101~301302,*,9~13,*,*,*, White,*,0~7688,0,35~50,*, <=50k
27~46,*,98101~301302,*,9~13,*,*,*, White,*,0~7688,0,35~50,*, <=50k
27~46,*,98101~301302,*,9~13,*,*,*, White,*,0~7688,0,35~50,*, >50k
27~46,*,98101~301302,*,9~13,*,*,*, White,*,0~7688,0,35~50,*, <=50k
27~46,*,98101~301302,*,9~13,*,*,*, White,*,0~7688,0,35~50,*, <=50k
20~52,*,86872~416103,*,9~13,*,*,*, White,*,0,0,35~55, United-States, <=50k
20~52,*,86872~416103,*,9~13,*,*,*, White,*,0,0,35~55, United-States, <=50k
20~52,*,86872~416103,*,9~13,*,*,*, White,*,0,0,35~55, United-States, >50k
20~52,*,86872~416103,*,9~13,*,*,*, White,*,0,0,35~55, United-States, >50k
20~52,*,86872~416103,*,9~13,*,*,*, White,*,0,0,35~55, United-States, <=50k
28~50,*,108574~445382,*,4~14,*,*,*,*,*,0,0~2179,40~65,*, <=50k
28~50,*,108574~445382,*,4~14,*,*,*,*,*,0,0~2179,40~65,*, >50k
28~50,*,108574~445382,*,4~14,*,*,*,*,*,0,0~2179,40~65,*, <=50k
28~50,*,108574~445382,*,4~14,*,*,*,*,*,0,0~2179,40~65,*, <=50k
28~50,*,108574~445382,*,4~14,*,*,*,*,*,0,0~2179,40~65,*, >50k
28~46,*,42346~364657,*,9~10,*,*,*,*,*,0,0~1887,24~50, United-States, <=50k
28~46,*,42346~364657,*,9~10,*,*,*,*,*,0,0~1887,24~50, United-States, <=50k
28~46,*,42346~364657,*,9~10,*,*,*,*,*,0,0~1887,24~50, United-States, >50k
28~46,*,42346~364657,*,9~10,*,*,*,*,*,0,0~1887,24~50, United-States, <=50k
28~46,*,42346~364657,*,9~10,*,*,*,*,*,0,0~1887,24~50, United-States, <=50k
24~46,*,92440~1033222,*,8~16,*,*,*,*,*,0~15024,0,40~60, United-States, <=50k
24~46,*,92440~1033222,*,8~16,*,*,*,*,*,0~15024,0,40~60, United-States, <=50k
24~46,*,92440~1033222,*,8~16,*,*,*,*,*,0~15024,0,40~60, United-States, >50k
24~46,*,92440~1033222,*,8~16,*,*,*,*,*,0~15024,0,40~60, United-States, <=50k
24~46,*,92440~1033222,*,8~16,*,*,*,*,*,0~15024,0,40~60, United-States, >50k
20~52,*,61777~426017,*,2~10,*,*,*,*,*,0,0,19~40,*, <=50k
20~52,*,61777~426017,*,2~10,*,*,*,*,*,0,0,19~40,*, <=50k
20~52,*,61777~426017,*,2~10,*,*,*,*,*,0,0,19~40,*, <=50k
20~52,*,61777~426017,*,2~10,*,*,*,*,*,0,0,19~40,*, <=50k
20~52,*,61777~426017,*,2~10,*,*,*,*,*,0,0,19~40,*, <=50k
17~33,*,92003~228528,*,6~13,*,*,*, White,*,0~2176,0,18~60, United-States, <=50k
17~33,*,92003~228528,*,6~13,*,*,*, White,*,0~2176,0,18~60, United-States, >50k
17~33,*,92003~228528,*,6~13,*,*,*, White,*,0~2176,0,18~60, United-States, <=50k
17~33,*,92003~228528,*,6~13,*,*,*, White,*,0~2176,0,18~60, United-States, <=50k
17~33,*,92003~228528,*,6~13,*,*,*, White,*,0~2176,0,18~60, United-States, <=50k
23~80,*,107762~287480,*,9~14,*,*,*, White, Male,0,0~1408,24~72,*, <=50k
23~80,*,107762~287480,*,9~14,*,*,*, White, Male,0,0~1408,24~72,*, <=50k
23~80,*,107762~287480,*,9~14,*,*,*, White, Male,0,0~1408,24~72,*, >50k
23~80,*,107762~287480,*,9~14,*,*,*, White, Male,0,0~1408,24~72,*, <=50k
23~80,*,107762~287480,*,9~14,*,*,*, White, Male,0,0~1408,24~72,*, <=50k
17~40,*,29662~208405,*,7~14,*,*,*,*,*,0~2174,0~1980,25~50,*, <=50k
17~40,*,29662~208405,*,7~14,*,*,*,*,*,0~2174,0~1980,25~50,*, <=50k
17~40,*,29662~208405,*,7~14,*,*,*,*,*,0~2174,0~1980,25~50,*, >50k
17~40,*,29662~208405,*,7~14,*,*,*,*,*,0~2174,0~1980,25~50,*, <=50k
17~40,*,29662~208405,*,7~14,*,*,*,*,*,0~2174,0~1980,25~50,*, >50k
23~42,*,81281~363425,*,9~13,*,*,*,*,*,0~594,0,40~60, United-States, <=50k
23~42,*,81281~363425,*,9~13,*,*,*,*,*,0~594,0,40~60, United-States, <=50k
23~42,*,81281~363425,*,9~13,*,*,*,*,*,0~594,0,40~60, United-States, <=50k
23~42,*,81281~363425,*,9~13,*,*,*,*,*,0~594,0,40~60, United-States, <=50k
23~42,*,81281~363425,*,9~13,*,*,*,*,*,0~594,0,40~60, United-States, <=50k
20~45,*,45857~405855,*,5~10,*,*,*, White,*,0,0,28~40,*, <=50k
20~45,*,45857~405855,*,5~10,*,*,*, White,*,0,0,28~40,*, <=50k
20~45,*,45857~405855,*,5~10,*,*,*, White,*,0,0,28~40,*, >50k
20~45,*,45857~405855,*,5~10,*,*,*, White,*,0,0,28~40,*, <=50k
20~45,*,45857~405855,*,5~10,*,*,*, White,*,0,0,28~40,*, <=50k
17~51,*,56915~290521,*,7~9,*,*,*,*,*,0,0,5~40, United-States, <=50k
17~51,*,56915~290521,*,7~9,*,*,*,*,*,0,0,5~40, United-States, <=50k
17~51,*,56915~290521,*,7~9,*,*,*,*,*,0,0,5~40, United-States, <=50k
17~51,*,56915~290521,*,7~9,*,*,*,*,*,0,0,5~40, United-States, <=50k
17~51,*,56915~290521,*,7~9,*,*,*,*,*,0,0,5~40, United-States, <=50k
40~60,*,72887~245062,*,9~12, Married-civ-spouse,*,*,*,*,0,0,40~55,*, >50k
40~60,*,72887~245062,*,9~12, Married-civ-spouse,*,*,*,*,0,0,40~55,*, >50k
40~60,*,72887~245062,*,9~12, Married-civ-spouse,*,*,*,*,0,0,40~55,*, >50k
40~60,*,72887~245062,*,9~12, Married-civ-spouse,*,*,*,*,0,0,40~55,*, >50k
40~60,*,72887~245062,*,9~12, Married-civ-spouse,*,*,*,*,0,0,40~55,*, >50k
23~44,*,54012~351299,*,9~12,*,*,*,*,*,0,0,40~60, United-States, <=50k
23~44,*,54012~351299,*,9~12,*,*,*,*,*,0,0,40~60, United-States, <=50k
23~44,*,54012~351299,*,9~12,*,*,*,*,*,0,0,40~60, United-States, <=50k
23~44,*,54012~351299,*,9~12,*,*,*,*,*,0,0,40~60, United-States, <=50k
23~44,*,54012~351299,*,9~12,*,*,*,*,*,0,0,40~60, United-States, <=50k
24~54,*,126708~288825,*,2~13,*,*,*,*,*,0,0,20~60, United-States, <=50k
24~54,*,126708~288825,*,2~13,*,*,*,*,*,0,0,20~60, United-States, <=50k
24~54,*,126708~288825,*,2~13,*,*,*,*,*,0,0,20~60, United-States, <=50k
24~54,*,126708~288825,*,2~13,*,*,*,*,*,0,0,20~60, United-States, <=50k
24~54,*,126708~288825,*,2~13,*,*,*,*,*,0,0,20~60, United-States, <=50k
30~60, Private,33983~201965,*,9~14,*,*,*, White,*,0,0~1977,16~45, United-States, <=50k
30~60, Private,33983~201965,*,9~14,*,*,*, White,*,0,0~1977,16~45, United-States, <=50k
30~60, Private,33983~201965,*,9~14,*,*,*, White,*,0,0~1977,16~45, United-States, >50k
30~60, Private,33983~201965,*,9~14,*,*,*, White,*,0,0~1977,16~45, United-States, >50k
30~60, Private,33983~201965,*,9~14,*,*,*, White,*,0,0~1977,16~45, United-States, >50k
22~67,*,49401~303990,*,9~13,*,*,*, White,*,0,0,24~60, United-States, <=50k
22~67,*,49401~303990,*,9~13,*,*,*, White,*,0,0,24~60, United-States, <=50k
22~67,*,49401~303990,*,9~13,*,*,*, White,*,0,0,24~60, United-States, <=50k
22~67,*,49401~303990,*,9~13,*,*,*, White,*,0,0,24~60, United-States, <=50k
22~67,*,49401~303990,*,9~13,*,*,*, White,*,0,0,24~60, United-States, <=50k
17~33, Private,111746~281432,*,5~12,*,*,*, White,*,0,0,6~45,*, <=50k
17~33, Private,111746~281432,*,5~12,*,*,*, White,*,0,0,6~45,*, <=50k
17~33, Private,111746~281432,*,5~12,*,*,*, White,*,0,0,6~45,*, <=50k
17~33, Private,111746~281432,*,5~12,*,*,*, White,*,0,0,6~45,*, <=50k
17~33, Private,111746~281432,*,5~12,*,*,*, White,*,0,0,6~45,*, <=50k
25~52,*,70100~271749,*,8~13,*,*,*,*,*,0~594,0,20~40, United-States, <=50k
25~52,*,70100~271749,*,8~13,*,*,*,*,*,0~594,0,20~40, United-States, <=50k
25~52,*,70100~271749,*,8~13,*,*,*,*,*,0~594,0,20~40, United-States, <=50k
25~52,*,70100~271749,*,8~13,*,*,*,*,*,0~594,0,20~40, United-States, <=50k
25~52,*,70100~271749,*,8~13,*,*,*,*,*,0~594,0,20~40, United-States, <=50k
38~63,*,91039~401531,*,2~13,*,*,*, White,*,0~15024,0,35~60, United-States, <=50k
38~63,*,91039~401531,*,2~13,*,*,*, White,*,0~15024,0,35~60, United-States, <=50k
38~63,*,91039~401531,*,2~13,*,*,*, White,*,0~15024,0,35~60, United-States, <=50k
38~63,*,91039~401531,*,2~13,*,*,*, White,*,0~15024,0,35~60, United-States, >50k
38~63,*,91039~401531,*,2~13,*,*,*, White,*,0~15024,0,35~60, United-States, <=50k
33~46,*,32220~371373,*,9~13,*,*,*, White,*,0,0,20~60, United-States, <=50k
33~46,*,32220~371373,*,9~13,*,*,*, White,*,0,0,20~60, United-States, <=50k
33~46,*,32220~371373,*,9~13,*,*,*, White,*,0,0,20~60, United-States, <=50k
33~46,*,32220~371373,*,9~13,*,*,*, White,*,0,0,20~60, United-States, <=50k
33~46,*,32220~371373,*,9~13,*,*,*, White,*,0,0,20~60, United-States, <=50k
20~72,*,64293~403107,*,3~10,*,*,*, White,*,0,0,20~40,*, <=50k
20~72,*,64293~403107,*,3~10,*,*,*, White,*,0,0,20~40,*, <=50k
20~72,*,64293~403107,*,3~10,*,*,*, White,*,0,0,20~40,*, <=50k
20~72,*,64293~403107,*,3~10,*,*,*, White,*,0,0,20~40,*, <=50k
20~72,*,64293~403107,*,3~10,*,*,*, White,*,0,0,20~40,*, <=50k
24~62,*,48925~388093,*,9~13,*,*,*,*,*,0,0,40~42,*, <=50k
24~62,*,48925~388093,*,9~13,*,*,*,*,*,0,0,40~42,*, <=50k
24~62,*,48925~388093,*,9~13,*,*,*,*,*,0,0,40~42,*, <=50k
24~62,*,48925~388093,*,9~13,*,*,*,*,*,0,0,40~42,*, <=50k
24~62,*,48925~388093,*,9~13,*,*,*,*,*,0,0,40~42,*, <=50k
19~49,*,91996~543162,*,9~11,*,*,*,*,*,0,0~1380,8~42, United-States, <=50k
19~49,*,91996~543162,*,9~11,*,*,*,*,*,0,0~1380,8~42, United-States, <=50k
19~49,*,91996~543162,*,9~11,*,*,*,*,*,0,0~1380,8~42, United-States, <=50k
19~49,*,91996~543162,*,9~11,*,*,*,*,*,0,0~1380,8~42, United-States, <=50k
19~49,*,91996~543162,*,9~11,*,*,*,*,*,0,0~1380,8~42, United-States, <=50k
28~57,*,37070~337587,*,3~11,*,*,*,*,*,0,0,30~50, United-States, <=50k
28~57,*,37070~337587,*,3~11,*,*,*,*,*,0,0,30~50, United-States, <=50k
28~57,*,37070~337587,*,3~11,*,*,*,*,*,0,0,30~50, United-States, >50k
28~57,*,37070~337587,*,3~11,*,*,*,*,*,0,0,30~50, United-States, <=50k
28~57,*,37070~337587,*,3~11,*,*,*,*,*,0,0,30~50, United-States, <=50k
20~38,*,99146~267044,*,10~13,*,*,*,*,*,0~15024,0,20~80, United-States, <=50k
20~38,*,99146~267044,*,10~13,*,*,*,*,*,0~15024,0,20~80, United-States, <=50k
20~38,*,99146~267044,*,10~13,*,*,*,*,*,0~15024,0,20~80, United-States, <=50k
20~38,*,99146~267044,*,10~13,*,*,*,*,*,0~15024,0,20~80, United-States, >50k
20~38,*,99146~267044,*,10~13,*,*,*,*,*,0~15024,0,20~80, United-States, >50k
24~50,*,85812~248344,*,9~10,*,*,*,*,*,0~7688,0,40~58, United-States, >50k
24~50,*,85812~248344,*,9~10,*,*,*,*,*,0~7688,0,40~58, United-States, <=50k
24~50,*,85812~248344,*,9~10,*,*,*,*,*,0~7688,0,40~58, United-States, >50k
24~50,*,85812~248344,*,9~10,*,*,*,*,*,0~7688,0,40~58, United-States, >50k
24~50,*,85812~248344,*,9~10,*,*,*,*,*,0~7688,0,40~58, United-States, <=50k
38~74,*,99183~221172,*,7~14,*,*,*,*,*,0,0,9~50,*, >50k
38~74,*,99183~221172,*,7~14,*,*,*,*,*,0,0,9~50,*, <=50k
38~74,*,99183~221172,*,7~14,*,*,*,*,*,0,0,9~50,*, <=50k
38~74,*,99183~221172,*,7~14,*,*,*,*,*,0,0,9~50,*, <=50k
38~74,*,99183~221172,*,7~14,*,*,*,*,*,0,0,9~50,*, <=50k
26~67,*,101739~231559,*,8~15,*,*,*,*,*,0~20051,0,40~50, United-States, <=50k
26~67,*,101739~231559,*,8~15,*,*,*,*,*,0~20051,0,40~50, United-States, <=50k
26~67,*,101739~231559,*,8~15,*,*,*,*,*,0~20051,0,40~50, United-States, >50k
26~67,*,101739~231559,*,8~15,*,*,*,*,*,0~20051,0,40~50, United-States, >50k
26~67,*,101739~231559,*,8~15,*,*,*,*,*,0~20051,0,40~50, United-States, <=50k
29~57,*,41493~210525,*,2~13,*,*,*,*,*,0,0,30~45, United-States, <=50k
29~57,*,41493~210525,*,2~13,*,*,*,*,*,0,0,30~45, United-States, <=50k
29~57,*,41493~210525,*,2~13,*,*,*,*,*,0,0,30~45, United-States, <=50k
29~57,*,41493~210525,*,2~13,*,*,*,*,*,0,0,30~45, United-States, <=50k
29~57,*,41493~210525,*,2~13,*,*,*,*,*,0,0,30~45, United-States, <=50k
27~32, Private,84179~237903,*,9~16,*,*,*, White,*,0,0,40~50, United-States, <=50k
27~32, Private,84179~237903,*,9~16,*,*,*, White,*,0,0,40~50, United-States, <=50k
27~32, Private,84179~237903,*,9~16,*,*,*, White,*,0,0,40~50, United-States, <=50k
27~32, Private,84179~237903,*,9~16,*,*,*, White,*,0,0,40~50, United-States, <=50k
27~32, Private,84179~237903,*,9~16,*,*,*, White,*,0,0,40~50, United-States, <=50k
21~58,*,51662~259510,*,6~10,*,*,*, White,*,0,0,8~50, United-States, <=50k
21~58,*,51662~259510,*,6~10,*,*,*, White,*,0,0,8~50, United-States, <=50k
21~58,*,51662~259510,*,6~10,*,*,*, White,*,0,0,8~50, United-States, <=50k
21~58,*,51662~259510,*,6~10,*,*,*, White,*,0,0,8~50, United-States, <=50k
21~58,*,51662~259510,*,6~10,*,*,*, White,*,0,0,8~50, United-States, <=50k
33~72,*,27053~319560,*,7~11,*,*,*,*, Female,0,0,40, United-States, <=50k
33~72,*,27053~319560,*,7~11,*,*,*,*, Female,0,0,40, United-States, <=50k
33~72,*,27053~319560,*,7~11,*,*,*,*, Female,0,0,40, United-States, <=50k
33~72,*,27053~319560,*,7~11,*,*,*,*, Female,0,0,40, United-States, >50k
33~72,*,27053~319560,*,7~11,*,*,*,*, Female,0,0,40, United-States, <=50k
28~35, Private,54576~323069,*,7~13,*,*,*, White,*,0,0,20~55,*, <=50k
28~35, Private,54576~323069,*,7~13,*,*,*, White,*,0,0,20~55,*, <=50k
28~35, Private,54576~323069,*,7~13,*,*,*, White,*,0,0,20~55,*, <=50k
28~35, Private,54576~323069,*,7~13,*,*,*, White,*,0,0,20~55,*, <=50k
28~35, Private,54576~323069,*,7~13,*,*,*, White,*,0,0,20~55,*, <=50k
20~54,*,27337~334273,*,9~13,*,*,*,*,*,0,0,35~60, United-States, >50k
20~54,*,27337~334273,*,9~13,*,*,*,*,*,0,0,35~60, United-States, >50k
20~54,*,27337~334273,*,9~13,*,*,*,*,*,0,0,35~60, United-States, <=50k
20~54,*,27337~334273,*,9~13,*,*,*,*,*,0,0,35~60, United-States, >50k
20~54,*,27337~334273,*,9~13,*,*,*,*,*,0,0,35~60, United-States, <=50k
24~47,*,87490~433665,*,4~14,*,*,*, White,*,0~5013,0,35~45,*, <=50k
24~47,*,87490~433665,*,4~14,*,*,*, White,*,0~5013,0,35~45,*, <=50k
24~47,*,87490~433665,*,4~14,*,*,*, White,*,0~5013,0,35~45,*, <=50k
24~47,*,87490~433665,*,4~14,*,*,*, White,*,0~5013,0,35~45,*, <=50k
24~47,*,87490~433665,*,4~14,*,*,*, White,*,0~5013,0,35~45,*, <=50k
17~51, Private,22463~350162,*,7~16,*,*,*, White,*,0,0~1977,12~70, United-States, <=50k
17~51, Private,22463~350162,*,7~16,*,*,*, White,*,0,0~1977,12~70, United-States, <=50k
17~51, Private,22463~350162,*,7~16,*,*,*, White,*,0,0~1977,12~70, United-States, >50k
17~51, Private,22463~350162,*,7~16,*,*,*, White,*,0,0~1977,12~70, United-States, <=50k
17~51, Private,22463~350162,*,7~16,*,*,*, White,*,0,0~1977,12~70, United-States, >50k
18~65,*,28738~283635,*,8~13,*,*,*, White,*,0,0,25~45, United-States, <=50k
18~65,*,28738~283635,*,8~13,*,*,*, White,*,0,0,25~45, United-States, <=50k
18~65,*,28738~283635,*,8~13,*,*,*, White,*,0,0,25~45, United-States, <=50k
18~65,*,28738~283635,*,8~13,*,*,*, White,*,0,0,25~45, United-States, <=50k
18~65,*,28738~283635,*,8~13,*,*,*, White,*,0,0,25~45, United-States, >50k
21~59,*,69884~340939,*,9~13,*,*,*, White,*,0,0,24~40, United-States, >50k
21~59,*,69884~340939,*,9~13,*,*,*, White,*,0,0,24~40, United-States, <=50k
21~59,*,69884~340939,*,9~13,*,*,*, White,*,0,0,24~40, United-States, <=50k
21~59,*,69884~340939,*,9~13,*,*,*, White,*,0,0,24~40, United-States, <=50k
21~59,*,69884~340939,*,9~13,*,*,*, White,*,0,0,24~40, United-States, <=50k
18~57,*,25826~156764,*,6~13,*,*,*, White, Male,0,0~1887,40~80, United-States, <=50k
18~57,*,25826~156764,*,6~13,*,*,*, White, Male,0,0~1887,40~80, United-States, <=50k
18~57,*,25826~156764,*,6~13,*,*,*, White, Male,0,0~1887,40~80, United-States, >50k
18~57,*,25826~156764,*,6~13,*,*,*, White, Male,0,0~1887,40~80, United-States, <=50k
18~57,*,25826~156764,*,6~13,*,*,*, White, Male,0,0~1887,40~80, United-States, <=50k
23~60,*,39352~267147,*,4~13,*,*,*,*,*,0~7688,0,40~48,*, <=50k
23~60,*,39352~267147,*,4~13,*,*,*,*,*,0~7688,0,40~48,*, >50k
23~60,*,39352~267147,*,4~13,*,*,*,*,*,0~7688,0,40~48,*, >50k
23~60,*,39352~267147,*,4~13,*,*,*,*,*,0~7688,0,40~48,*, <=50k
23~60,*,39352~267147,*,4~13,*,*,*,*,*,0~7688,0,40~48,*, <=50k
23~49,*,99399~239824,*,10~15,*,*,*,*,*,0~2174,0~1902,25~50, United-States, <=50k
23~49,*,99399~239824,*,10~15,*,*,*,*,*,0~2174,0~1902,25~50, United-States, >50k
23~49,*,99399~239824,*,10~15,*,*,*,*,*,0~2174,0~1902,25~50, United-States, <=50k
23~49,*,99399~239824,*,10~15,*,*,*,*,*,0~2174,0~1902,25~50, United-States, <=50k
23~49,*,99399~239824,*,10~15,*,*,*,*,*,0~2174,0~1902,25~50, United-States, <=50k
19~60,*,45612~217039,*,4~12,*,*,*,*,*,0,0,28~40, United-States, <=50k
19~60,*,45612~217039,*,4~12,*,*,*,*,*,0,0,28~40, United-States, <=50k
19~60,*,45612~217039,*,4~12,*,*,*,*,*,0,0,28~40, United-States, <=50k
19~60,*,45612~217039,*,4~12,*,*,*,*,*,0,0,28~40, United-States, <=50k
